region,count,sum,average
932,51,2956.213623,57.964973
933,60,3464.798584,57.746643
934,50,2851.074219,57.021484
935,62,3554.204590,57.325882
936,0,0.000000,0.000000
937,44,1962.752686,44.608017
938,42,1812.785034,43.161549
939,45,2423.051270,53.845585
940,53,2651.756836,50.033150
941,33,1873.766479,56.780804
942,51,2895.281982,56.770233
943,48,2674.080566,55.710011
944,42,2072.457031,49.344215
945,44,2132.126221,48.457413
946,53,3064.825195,57.826889
947,43,2432.503174,56.569839
948,48,2201.605713,45.866787
949,44,2358.129395,53.593849
950,44,2050.462158,46.601414
951,44,2259.932129,51.362095
952,53,2564.794678,48.392353
953,46,2324.593506,50.534641
954,55,2641.369629,48.024902
955,52,2199.175537,42.291836
956,39,1872.477661,48.012249
957,57,2891.759521,50.732624
958,34,1833.623047,53.930088
959,34,1719.869263,50.584389
960,44,2233.738525,50.766785
961,40,2088.987305,52.224682
962,48,2460.860596,51.267929
963,45,2492.197998,55.382179
964,41,2309.853760,56.337898
965,47,2901.568359,61.735497
966,57,3008.276367,52.776779
967,45,1900.567627,42.234837
968,34,1730.476074,50.896355
969,56,2778.480225,49.615719
970,49,2560.412109,52.253307
971,57,3024.373291,53.059181
972,45,2374.060547,52.756901
973,46,2451.549805,53.294559
974,58,2895.727051,49.926327
975,41,2174.038818,53.025337
976,42,2325.593994,55.371284
977,54,2968.521729,54.972626
978,55,2731.397461,49.661774
979,51,2428.184570,47.611462
980,43,1992.708252,46.342052
981,80,4452.104980,55.651314
982,45,2431.756836,54.039040
983,43,2298.111328,53.444450
984,47,2717.673096,57.822830
985,60,3037.967529,50.632793
986,46,2091.812500,45.474186
987,45,2504.285156,55.650780
988,60,3210.522949,53.508717
989,42,2423.035889,57.691330
990,62,2933.367432,47.312378
991,48,2584.677246,53.847443
992,39,2073.840332,53.175392
993,45,2607.515381,57.944786
994,41,1923.828247,46.922642
995,41,2193.047363,53.488960
996,53,2841.594482,53.614990
997,48,2211.833008,46.079853
998,40,2160.183105,54.004578
999,29,1583.004272,54.586353
1000,41,2287.105713,55.783066
1001,36,1968.483032,54.680084
1002,39,2511.194092,64.389595
1003,39,2109.643311,54.093418
1004,52,2864.540039,55.087307
1005,45,2252.805664,50.062347
1006,44,2414.857666,54.883129
1007,60,3184.705322,53.078423
1008,50,2584.664795,51.693295
1009,50,2812.778320,56.255566
1010,48,2899.395020,60.404064
1011,44,2475.442871,56.260067
1012,58,3168.001953,54.620724
1013,45,2764.501709,61.433372
1014,35,1617.261841,46.207481
1015,48,2478.085205,51.626774
1016,45,2366.104980,52.580112
1017,35,1989.017334,56.829067
1018,53,2667.613281,50.332325
1019,45,2115.517578,47.011501
1020,42,2240.131836,53.336472
1021,54,2865.274902,53.060646
1022,48,2447.263672,50.984661
1023,43,2175.236572,50.586899
1024,38,1961.094482,51.607750
1025,40,2273.980713,56.849518
1026,55,2808.532715,51.064232
1027,40,2045.741943,51.143547
1028,47,2383.414795,50.710953
1029,45,2486.218506,55.249302
1030,43,2081.672607,48.410992
1031,43,2074.174561,48.236618
1032,50,2512.036621,50.240734
1033,37,1930.159790,52.166481
1034,47,2490.421631,52.987694
1035,49,2595.419189,52.967739
1036,43,2441.188232,56.771820
1037,57,3055.988037,53.613827
1038,51,2703.931396,53.018261
1039,46,2534.644775,55.100975
1040,51,2761.479736,54.146660
1041,40,2221.540771,55.538521
1042,51,2542.631592,49.855522
1043,64,3131.955811,48.936810
1044,44,2362.621338,53.695938
1045,56,3165.240234,56.522148
1046,55,3154.962891,57.362961
1047,44,2127.991455,48.363441
1048,40,1958.954468,48.973862
1049,50,2426.144531,48.522892
1050,61,3444.405762,56.465668
1051,56,3401.714111,60.744896
1052,47,2426.850098,51.635109
1053,52,2754.372803,52.968708
1054,48,2878.610352,59.971050
1055,42,2156.125244,51.336315
1056,59,3179.899414,53.896599
1057,54,2554.438965,47.304424
1058,55,3155.658203,57.375603
1059,56,2788.663818,49.797569
1060,50,2300.808350,46.016167
1061,35,1886.031372,53.886612
1062,50,2687.799805,53.755997
1063,41,2295.336914,55.983826
1064,47,2358.982910,50.191124
1065,47,2086.272705,44.388783
1066,42,2463.331543,58.650749
1067,51,2561.903076,50.233395
1068,59,3043.329590,51.581856
1069,42,2186.560303,52.060959
1070,61,2727.859863,44.719013
1071,56,3212.802734,57.371479
1072,45,2207.787109,49.061935
1073,43,2505.823975,58.274975
1074,53,2968.137207,56.002590
1075,54,2845.334473,52.691380
1076,34,1820.218994,53.535854
1077,42,2022.189331,48.147366
1078,43,2295.853271,53.391937
1079,41,2505.363037,61.106415
1080,57,3002.750000,52.679825
1081,51,2487.079590,48.766266
1082,47,2763.961426,58.807690
1083,50,2608.042480,52.160851
1084,42,2454.444580,58.439156
1085,41,2036.175293,49.662811
1086,50,2701.979248,54.039585
1087,64,3463.634521,54.119289
1088,40,2012.043457,50.301086
1089,53,2652.189941,50.041321
1090,48,2323.906982,48.414730
1091,37,2010.946289,54.349899
1092,45,2526.516602,56.144814
1093,39,2390.004639,61.282169
1094,37,1594.832275,43.103577
1095,42,2261.224121,53.838669
1096,50,2347.616455,46.952328
1097,59,2992.861572,50.726467
1098,65,3590.108398,55.232437
1099,50,2518.627686,50.372555
1100,35,1828.989136,52.256832
1101,47,2504.010986,53.276829
1102,52,2731.506836,52.528976
1103,49,2460.458252,50.213432
1104,43,1976.565308,45.966637
1105,45,2457.408447,54.609077
1106,52,2724.111084,52.386753
1107,43,2115.836182,49.205494
1108,49,2588.807617,52.832809
1109,52,2756.854980,53.016441
1110,51,2705.872314,53.056320
1111,57,3383.925049,59.367107
1112,50,2680.987793,53.619755
1113,37,1840.069458,49.731606
1114,53,2661.310791,50.213409
1115,49,2860.708008,58.381798
1116,51,2918.741699,57.230228
1117,40,1962.586182,49.064655
1118,42,2508.017334,59.714699
1119,46,2425.559814,52.729561
1120,45,2258.574707,50.190548
1121,51,2462.210693,48.278641
1122,51,2819.667236,55.287594
1123,56,2817.422119,50.311108
1124,63,3351.678467,53.201244
1125,40,2345.137451,58.628437
1126,49,2666.337891,54.415058
1127,43,2385.249512,55.470921
1128,35,2060.459717,58.870277
1129,43,2051.874512,47.718014
1130,43,2340.681396,54.434452
1131,41,2324.016113,56.683319
1132,43,2474.479736,57.546040
1133,46,2610.755859,56.755562
1134,42,2400.245605,57.148705
1135,44,2290.449219,52.055664
1136,53,2493.153809,47.040638
1137,43,2498.097168,58.095284
1138,44,2364.489502,53.738400
1139,48,2552.951660,53.186493
1140,57,3387.371582,59.427570
1141,45,2414.816162,53.662582
1142,45,2277.403809,50.608974
1143,38,2036.632202,53.595585
1144,42,2267.007568,53.976372
1145,51,2859.516602,56.068954
1146,57,3068.151367,53.827217
1147,45,2536.589355,56.368652
1148,50,2441.281738,48.825634
1149,53,2597.650146,49.012268
1150,60,3188.378174,53.139637
1151,49,2628.067139,53.634022
1152,43,2258.787109,52.529934
1153,56,2459.319824,43.916424
1154,53,2580.889404,48.696026
1155,63,3695.214844,58.654205
1156,42,2304.103516,54.859608
1157,47,2647.064209,56.320515
1158,45,2055.548584,45.678856
1159,53,2844.454346,53.668949
1160,47,2607.023926,55.468594
1161,53,3011.572998,56.822132
1162,47,2445.258057,52.026768
1163,41,2121.749756,51.749992
1164,48,2327.059326,48.480404
1165,42,2031.847168,48.377312
1166,47,2773.475830,59.010124
1167,53,3227.798584,60.901859
1168,36,1865.625366,51.822926
1169,44,2488.266602,56.551514
1170,55,2840.693115,51.648964
1171,44,2135.466309,48.533325
1172,46,2698.998047,58.673870
1173,39,2022.616089,51.861950
1174,43,2032.697510,47.272034
1175,55,3149.790771,57.268925
1176,50,2642.397705,52.847954
1177,37,1946.762939,52.615215
1178,47,2641.460205,56.201283
1179,46,2631.848633,57.214100
1180,41,2257.979248,55.072666
1181,46,2269.303955,49.332695
1182,64,3379.557129,52.805580
1183,54,2796.872559,51.793938
1184,38,1794.395508,47.220936
1185,79,3989.794678,50.503731
1186,53,3159.510254,59.613400
1187,52,2916.837646,56.093033
1188,38,1822.805054,47.968555
1189,40,1973.381226,49.334530
1190,61,2838.417969,46.531441
1191,45,2569.474609,57.099434
1192,49,2785.422363,56.845356
1193,32,1609.581665,50.299427
1194,54,2861.311768,52.987255
1195,67,3273.807373,48.862797
1196,49,2360.898926,48.181610
1197,53,2799.005127,52.811417
1198,42,2366.366211,56.342052
1199,39,2399.149902,61.516663
1200,55,2895.773926,52.650436
1201,42,2261.073486,53.835083
1202,81,4487.307617,55.398861
1203,50,2160.309082,43.206181
1204,48,2632.366455,54.840969
1205,63,3527.940430,55.999054
1206,43,2349.991943,54.650974
1207,43,2104.792969,48.948673
1208,40,1839.210815,45.980270
1209,51,3002.074219,58.864201
1210,42,2140.647705,50.967804
1211,37,2016.663696,54.504425
1212,57,3006.165771,52.739750
1213,57,3086.792480,54.154255
1214,57,3049.348389,53.497341
1215,47,2578.863770,54.869442
1216,60,3421.861084,57.031017
1217,47,2888.495117,61.457344
1218,56,3013.630127,53.814823
1219,48,2463.854492,51.330303
1220,50,2319.642334,46.392845
1221,57,2990.578369,52.466286
1222,45,2296.148682,51.025528
1223,37,1949.073364,52.677658
1224,54,2618.635498,48.493252
1225,62,3230.060547,52.097752
1226,50,2793.407715,55.868153
1227,38,1814.518799,47.750496
1228,60,2792.925537,46.548759
1229,44,2323.592773,52.808926
1230,38,1810.696167,47.649899
1231,54,2609.332764,48.320976
1232,50,2656.748779,53.134975
1233,55,3177.326172,57.769566
1234,52,2452.093506,47.155643
1235,49,2331.341553,47.578400
1236,50,3033.436035,60.668720
1237,55,2982.981445,54.236027
1238,56,2705.385010,48.310448
1239,39,2282.077637,58.514812
1240,47,2495.138916,53.088062
1241,52,2314.295898,44.505692
1242,48,2293.911621,47.789825
1243,43,2057.793213,47.855656
1244,41,1872.849487,45.679256
1245,42,2384.551270,56.775032
1246,45,2724.611328,60.546917
1247,60,3239.548584,53.992477
1248,43,2175.731445,50.598404
1249,50,2260.553955,45.211079
1250,58,2949.135742,50.847168
1251,51,2812.851807,55.153957
1252,53,2868.832031,54.128906
1253,60,3294.685303,54.911423
1254,48,2980.979980,62.103748
1255,49,2701.914062,55.141102
1256,50,2808.098877,56.161976
1257,45,2247.408447,49.942410
1258,45,2287.262695,50.828060
1259,45,2396.858154,53.263515
1260,34,1427.889282,41.996742
1261,48,2690.019775,56.042080
1262,51,2796.723633,54.837719
1263,45,2492.073730,55.379417
1264,60,3406.622559,56.777042
1265,51,2649.380127,51.948631
1266,55,3062.533203,55.682423
1267,37,1633.811279,44.157063
1268,48,2643.076660,55.064098
1269,51,2813.257568,55.161915
1270,41,2429.275391,59.250618
1271,42,2246.807617,53.495419
1272,53,2689.405273,50.743496
1273,40,2244.707275,56.117683
1274,54,2842.508789,52.639053
1275,51,2448.754150,48.014786
1276,47,2257.377441,48.029308
1277,44,2298.653809,52.242130
1278,47,2506.941895,53.339188
1279,48,2569.064453,53.522175
1280,60,3238.452881,53.974216
1281,47,2297.541016,48.883850
1282,42,2523.656738,60.087067
1283,47,2401.292725,51.091335
1284,54,2570.236816,47.596977
1285,73,4231.438965,57.964916
1286,38,2256.593262,59.384033
1287,42,1742.394409,41.485580
1288,42,2046.157959,48.718048
1289,51,2711.558350,53.167812
1290,46,2499.793213,54.343330
1291,46,2869.025879,62.370129
1292,38,2125.575684,55.936203
1293,52,2509.302246,48.255814
1294,35,1569.474243,44.842121
1295,53,2876.881348,54.280781
1296,49,2604.295654,53.148891
1297,55,2702.270996,49.132198
1298,54,2964.818115,54.904037
1299,42,2288.355469,54.484653
1300,42,2427.451660,57.796467
1301,48,2563.141846,53.398788
1302,54,3053.129883,56.539444
1303,41,2239.855957,54.630634
1304,48,2511.000488,52.312511
1305,52,2871.616699,55.223396
1306,40,2377.475342,59.436882
1307,45,2578.199951,57.293331
1308,62,3459.685791,55.801384
1309,47,2408.159180,51.237431
1310,44,2688.883545,61.110989
1311,41,2193.483154,53.499588
1312,49,2617.231934,53.412895
1313,50,2396.011230,47.920223
1314,44,2461.285156,55.938297
1315,42,2039.554688,48.560825
1316,52,2720.530029,52.317886
1317,44,2489.434082,56.578049
1318,58,2864.348633,49.385323
1319,47,2760.635254,58.736919
1320,32,1661.905151,51.934536
1321,38,2225.382568,58.562698
1322,46,2491.826904,54.170151
1323,48,2534.888916,52.810184
1324,57,3096.326904,54.321526
1325,67,3521.389160,52.558048
1326,38,1832.181641,48.215305
1327,49,2394.022461,48.857601
1328,58,3020.264160,52.073521
1329,58,3131.761719,53.995892
1330,56,2720.461670,48.579674
1331,49,2378.460449,48.540009
1332,36,1992.263306,55.340649
1333,40,2311.382080,57.784554
1334,35,1727.106567,49.345901
1335,35,1822.662598,52.076073
1336,43,2182.039062,50.745094
1337,70,3919.690430,55.995579
1338,55,2928.912109,53.252949
1339,43,2419.368652,56.264389
1340,51,2664.335938,52.241882
1341,51,2768.644043,54.287140
1342,49,2774.905273,56.630718
1343,50,2708.851318,54.177025
1344,49,2453.464600,50.070705
1345,50,2390.353271,47.807064
1346,43,2108.172607,49.027271
1347,49,2436.740479,49.729397
1348,46,2436.031494,52.957207
1349,49,2476.069580,50.532032
1350,46,2181.965332,47.434029
1351,47,2432.429932,51.753830
1352,40,2383.589844,59.589745
1353,39,2255.102783,57.823147
1354,47,2469.149902,52.535103
1355,45,2671.424316,59.364986
1356,38,2082.672607,54.807175
1357,40,1917.619263,47.940483
1358,44,2439.575684,55.444901
1359,50,2637.912109,52.758244
1360,59,3236.729736,54.859825
1361,53,3100.058105,58.491661
1362,42,2076.933105,49.450787
1363,60,3179.848145,52.997471
1364,43,2392.224365,55.633125
1365,49,2420.426758,49.396465
1366,43,2393.889893,55.671860
1367,41,2381.480469,58.084888
1368,42,2451.643311,58.372459
1369,51,2828.440186,55.459610
1370,35,1916.552002,54.758629
1371,60,3222.864502,53.714409
1372,42,2191.909424,52.188320
1373,49,2769.865479,56.527866
1374,44,2403.273926,54.619862
1375,39,1874.679077,48.068695
1376,44,2539.174316,57.708508
1377,49,2444.864258,49.895187
1378,35,1972.267944,56.350513
1379,47,2341.553955,49.820297
1380,49,2568.273438,52.413742
1381,51,2517.356689,49.359936
1382,65,2819.779053,43.381218
1383,55,2793.584717,50.792450
1384,46,2458.482178,53.445263
1385,61,2856.174561,46.822533
1386,57,3231.878906,56.699631
1387,52,2758.266357,53.043583
1388,49,2924.109375,59.675701
1389,56,2942.815430,52.550274
1390,51,2746.339111,53.849785
1391,47,2418.438232,51.456131
1392,68,3776.109863,55.531029
1393,41,2256.979980,55.048294
1394,55,3317.267090,60.313946
1395,45,2236.361084,49.696915
1396,40,1878.005859,46.950146
1397,57,3107.504639,54.517624
1398,47,2561.584473,54.501797
1399,46,2273.865967,49.431870
1400,36,1800.880493,50.024460
1401,50,2899.727539,57.994553
1402,47,2571.045654,54.703098
1403,34,1859.229858,54.683231
1404,41,2389.515137,58.280857
1405,43,2135.339844,49.659065
1406,48,2473.666260,51.534714
1407,54,3104.175781,57.484737
1408,50,2694.747314,53.894947
1409,52,2774.581543,53.357338
1410,52,2813.780762,54.111168
1411,45,2381.406982,52.920155
1412,36,1728.248413,48.006901
1413,40,1893.523438,47.338085
1414,36,1821.406372,50.594620
1415,45,2509.431641,55.765148
1416,66,3767.507324,57.083443
1417,43,2445.663818,56.875904
1418,43,2208.787354,51.367149
1419,38,2173.912598,57.208225
1420,46,2221.720459,48.298271
1421,38,2065.663330,54.359562
1422,44,2393.844727,54.405563
1423,41,2137.144531,52.125477
1424,49,2252.281738,45.964935
1425,51,3060.585205,60.011475
1426,52,2942.291992,56.582539
1427,53,2791.949463,52.678291
1428,48,2653.817139,55.287857
1429,51,2611.793945,51.211647
1430,41,2242.391846,54.692486
1431,38,1916.307373,50.429142
1432,49,2498.150391,50.982662
1433,55,3166.819824,57.578541
1434,55,2980.818359,54.196697
1435,54,2589.935303,47.961765
1436,55,2964.268555,53.895790
1437,47,2277.561035,48.458744
1438,54,2798.630127,51.826485
1439,56,2681.843750,47.890068
1440,57,2964.670654,52.011765
1441,65,3423.376221,52.667328
1442,35,2019.905884,57.711597
1443,42,1967.979614,46.856659
1444,50,2648.496582,52.969933
1445,39,1521.831055,39.021309
1446,54,2813.399658,52.099995
1447,51,2605.248291,51.083302
1448,41,1939.550293,47.306107
1449,42,2372.956299,56.498959
1450,46,2566.426025,55.791870
1451,61,2962.305176,48.562382
1452,43,2259.999268,52.558121
1453,39,1864.294067,47.802410
1454,49,2592.358154,52.905270
1455,44,2427.421631,55.168674
1456,46,2327.994141,50.608570
1457,54,2859.378418,52.951450
1458,53,2679.507812,50.556751
1459,44,2091.209717,47.527493
1460,47,2370.652588,50.439415
1461,49,2899.791992,59.179428
1462,55,2689.182617,48.894230
1463,49,2642.755859,53.933792
1464,35,1677.757690,47.935932
1465,49,2350.610840,47.971649
1466,52,2615.175293,50.291832
1467,57,3070.616943,53.870472
1468,45,2893.950439,64.310013
1469,42,2037.704590,48.516777
1470,63,3095.508545,49.135056
1471,44,2398.526367,54.511963
1472,48,2151.822510,44.829636
1473,59,3403.013428,57.678192
1474,48,2267.274902,47.234894
1475,57,3228.746826,56.644680
1476,40,1792.602539,44.815063
1477,45,2234.373047,49.652733
1478,29,1461.392090,50.392830
1479,43,2601.574463,60.501732
1480,59,3659.742432,62.029533
1481,39,2168.072510,55.591602
1482,55,2937.618896,53.411251
1483,49,2642.263428,53.923744
1484,43,2164.103516,50.327988
1485,53,2971.371338,56.063610
1486,63,3344.116455,53.081215
1487,38,1880.159546,49.477882
1488,45,2383.680908,52.970688
1489,52,2806.596924,53.973019
1490,41,2546.586182,62.111858
1491,42,2280.977539,54.308990
1492,51,2583.022705,50.647503
1493,53,3172.949219,59.866966
1494,48,2159.858398,44.997051
1495,63,3335.124023,52.938477
1496,43,2330.541992,54.198650
1497,51,2744.865723,53.820896
1498,42,2253.267090,53.649216
1499,37,1787.091064,48.299759
1500,46,2267.146729,49.285797
1501,45,2487.377930,55.275066
1502,36,1698.913208,47.192032
1503,54,3103.356934,57.469574
1504,50,2581.410645,51.628212
1505,52,2629.603760,50.569302
1506,42,1994.560669,47.489540
1507,47,2218.371094,47.199387
1508,59,2796.716797,47.401981
1509,55,2776.177002,50.475945
1510,38,1861.489380,48.986561
1511,60,3378.435791,56.307262
1512,34,1541.174316,45.328655
1513,51,2654.819824,52.055290
1514,42,1989.233276,47.362698
1515,50,2514.910400,50.298206
1516,41,2207.907715,53.851406
1517,60,2875.941406,47.932358
1518,60,3200.255371,53.337589
1519,46,2486.417969,54.052563
1520,41,2394.873535,58.411549
1521,37,1816.511719,49.094910
1522,42,2244.521973,53.440998
1523,49,2149.253174,43.862309
1524,44,2461.036865,55.932655
1525,45,2510.720459,55.793789
1526,57,2922.034668,51.263767
1527,46,2536.890869,55.149803
1528,48,2297.134277,47.856964
1529,46,2367.621826,51.470039
1530,46,2479.635986,53.905128
1531,58,2999.585449,51.716991
1532,55,3106.575439,56.483189
1533,42,2351.901855,55.997662
1534,44,2288.179443,52.004078
1535,49,2772.656494,56.584827
1536,55,2918.296631,53.059940
1537,53,2918.214844,55.060658
1538,43,2404.696289,55.923168
1539,36,1738.033813,48.278717
1540,50,2684.418213,53.688366
1541,55,3052.423340,55.498608
1542,48,2491.062256,51.897129
1543,67,3631.040527,54.194633
1544,66,3465.481201,52.507290
1545,45,2490.111328,55.335808
1546,50,2744.754150,54.895084
1547,56,2834.937988,50.623894
1548,47,2321.449707,49.392548
1549,52,2346.969238,45.134026
1550,45,2599.619385,57.769321
1551,55,2913.134277,52.966076
1552,58,3173.592041,54.717106
1553,58,2935.308838,50.608772
1554,54,2850.786133,52.792336
1555,42,2631.588379,62.656868
1556,57,2820.799561,49.487713
1557,44,2265.074707,51.478970
1558,51,3021.964111,59.254200
1559,54,2932.551270,54.306503
1560,38,1939.746338,51.045956
1561,42,2265.780273,53.947151
1562,36,1932.651978,53.684776
1563,56,2863.754150,51.138466
1564,48,2585.808105,53.871002
1565,45,2271.663818,50.481419
1566,53,2801.947021,52.866924
1567,48,2419.798584,50.412472
1568,36,2060.277832,57.229939
1569,56,3036.328857,54.220158
1570,44,2226.174805,50.594883
1571,46,2423.499512,52.684772
1572,48,2522.203125,52.545898
1573,47,2329.541992,49.564724
1574,40,1902.267090,47.556679
1575,36,1527.451294,42.429203
1576,45,2494.555176,55.434559
1577,35,1894.166382,54.119038
1578,42,2076.827637,49.448277
1579,33,1802.256104,54.613823
1580,43,2357.389648,54.823013
1581,35,1858.415283,53.097580
1582,49,2320.990967,47.367161
1583,61,3168.480713,51.942307
1584,52,2345.140869,45.098862
1585,44,2121.842041,48.223682
1586,59,3362.645020,56.993984
1587,46,2587.483887,56.249649
1588,57,3196.043213,56.070934
1589,42,2137.392822,50.890305
1590,54,3036.792480,56.236897
1591,56,3138.906738,56.051907
1592,42,2141.952881,50.998878
1593,43,2070.515869,48.151531
1594,55,2702.866943,49.143036
1595,39,1947.758423,49.942524
1596,62,2996.248047,48.326580
1597,57,2763.374756,48.480259
1598,59,2919.220947,49.478321
1599,36,1774.584351,49.294010
1600,42,2296.514404,54.678913
1601,37,2065.065918,55.812592
1602,48,2613.954590,54.457386
1603,56,3341.526123,59.670109
1604,56,2887.728516,51.566582
1605,45,2493.702881,55.415619
1606,42,2093.385010,49.842499
1607,36,1911.074341,53.085400
1608,62,3065.164795,49.438141
1609,63,3632.041260,57.651447
1610,54,2495.032959,46.204315
1611,48,2319.011475,48.312740
1612,42,2185.413330,52.033649
1613,48,2708.707764,56.431412
1614,51,2669.598389,52.345066
1615,49,2392.125000,48.818878
1616,45,1979.612305,43.991386
1617,46,2370.493896,51.532475
1618,41,2024.156860,49.369678
1619,45,2398.151611,53.292259
1620,58,3097.239746,53.400684
1621,57,3076.179688,53.968063
1622,49,2797.249756,57.086731
1623,48,2159.132812,44.981934
1624,44,2456.687012,55.833797
1625,53,2703.495850,51.009357
1626,41,2195.623291,53.551788
1627,47,2389.435791,50.839058
1628,37,1897.148926,51.274296
1629,51,2861.824951,56.114216
1630,39,2156.157227,55.286083
1631,50,2588.631348,51.772629
1632,52,2881.999023,55.423058
1633,39,1978.681519,50.735424
1634,43,2436.962646,56.673550
1635,47,2499.438965,53.179554
1636,47,2471.999512,52.595734
1637,51,2340.603760,45.894192
1638,46,2632.762695,57.233971
1639,54,2897.888428,53.664600
1640,52,2421.433350,46.566025
1641,53,2510.463867,47.367241
1642,50,2522.662109,50.453243
1643,49,2428.185791,49.554813
1644,32,1880.467163,58.764599
1645,51,2808.245850,55.063644
1646,53,3146.725586,59.372181
1647,37,1731.263428,46.790905
1648,46,2234.507568,48.576252
1649,51,2581.473877,50.617134
1650,50,2624.252930,52.485058
1651,40,2054.086182,51.352154
1652,57,3252.258057,57.057159
1653,47,2676.596191,56.948856
1654,41,1860.523560,45.378624
1655,47,2752.445312,58.562668
1656,45,2250.660156,50.014671
1657,42,2534.214844,60.338448
1658,49,2290.158203,46.737923
1659,39,1876.653931,48.119331
1660,47,2529.954590,53.828819
1661,41,2240.527832,54.647018
1662,59,3139.860596,53.217976
1663,52,2749.873291,52.882179
1664,40,2335.976318,58.399406
1665,49,2339.894043,47.752941
1666,46,2272.273438,49.397247
1667,58,3191.774902,55.030602
1668,47,2674.406982,56.902275
1669,53,2787.415771,52.592751
1670,50,2500.885498,50.017712
1671,47,2659.385010,56.582661
1672,37,2182.306152,58.981247
1673,37,1757.940674,47.511909
1674,43,2354.686035,54.760139
1675,47,2501.689209,53.227428
1676,45,2280.534180,50.678535
1677,52,2873.189697,55.253647
1678,52,2784.001709,53.538494
1679,44,2137.930420,48.589329
1680,46,2713.662354,58.992661
1681,43,2300.124023,53.491257
1682,48,2533.746338,52.786381
1683,54,2715.606689,50.289013
1684,52,3140.933594,60.402569
1685,44,2678.574463,60.876694
1686,50,2787.272949,55.745461
1687,61,3342.773682,54.799568
1688,66,3715.637451,56.297539
1689,35,1677.915649,47.940449
1690,65,3352.041748,51.569874
1691,50,2610.175293,52.203506
1692,46,2267.257568,49.288208
1693,40,1675.088745,41.877220
1694,46,2626.500488,57.097836
1695,36,1632.811035,45.355862
1696,51,2575.697998,50.503883
1697,46,2327.803467,50.604424
1698,50,2300.010498,46.000210
1699,42,2228.944092,53.070099
1700,40,1905.484863,47.637123
1701,44,2455.623779,55.809631
1702,53,2664.748047,50.278267
1703,46,2418.549805,52.577171
1704,65,3712.369629,57.113380
1705,40,1993.044556,49.826115
1706,63,3529.332031,56.021145
1707,39,1900.446167,48.729389
1708,53,2898.133057,54.681755
1709,45,2406.420898,53.476021
1710,54,2701.170654,50.021679
1711,53,2752.111328,51.926628
1712,37,1879.812866,50.805752
1713,46,2358.280762,51.266972
1714,41,2197.666992,53.601635
1715,47,2246.172852,47.790913
1716,42,2226.467041,53.011120
1717,44,2219.015137,50.432163
1718,48,2671.208984,55.650188
1719,40,2144.623535,53.615589
1720,44,2033.712769,46.220745
1721,60,2926.059814,48.767662
1722,41,2260.202148,55.126881
1723,44,2736.257568,62.187672
1724,40,2387.148193,59.678703
1725,56,3065.645996,54.743679
1726,41,2113.439697,51.547310
1727,49,2629.895996,53.671349
1728,40,2286.963379,57.174084
1729,39,1925.405518,49.369373
1730,53,2272.769775,42.882450
1731,51,2712.971436,53.195518
1732,49,2608.656250,53.237885
1733,59,2869.421631,48.634266
1734,43,2290.204346,53.260567
1735,76,3752.144043,49.370316
1736,41,2208.507324,53.866032
1737,40,2363.786621,59.094666
1738,40,2057.417969,51.435448
1739,39,2335.148438,59.875603
1740,48,2468.035889,51.417416
1741,63,3416.795654,54.234852
1742,55,2459.140625,44.711647
1743,44,2237.146240,50.844234
1744,42,2403.923828,57.236282
1745,47,2262.625244,48.140965
1746,45,2671.000732,59.355572
1747,42,2360.094727,56.192730
1748,44,2654.296387,60.324917
1749,53,3106.300293,58.609440
1750,51,2965.483643,58.146740
1751,51,2784.002686,54.588287
1752,54,3234.988770,59.907200
1753,41,2348.163330,57.272278
1754,46,2386.766602,51.886230
1755,40,1956.351318,48.908783
1756,43,2027.093384,47.141708
1757,36,2102.921875,58.414497
1758,55,2611.717773,47.485779
1759,48,2598.334717,54.131973
1760,41,2268.526611,55.329918
1761,49,2708.337891,55.272202
1762,39,1568.017700,40.205582
1763,55,3063.869385,55.706715
1764,56,3478.860352,62.122505
1765,45,2682.202637,59.604504
1766,53,2522.646484,47.597103
1767,53,2642.658936,49.861488
1768,39,2069.538574,53.065090
1769,51,2787.761719,54.661995
1770,57,3043.025635,53.386414
1771,50,2434.498291,48.689964
1772,45,2502.980957,55.621799
1773,53,3625.072998,68.397606
1774,48,2625.055908,54.688663
1775,43,2208.333496,51.356594
1776,39,2122.647461,54.426857
1777,40,2314.695557,57.867390
1778,54,2717.136230,50.317337
1779,47,2729.209717,58.068291
1780,40,2097.234375,52.430859
1781,45,2169.267090,48.205936
1782,69,3763.162598,54.538589
1783,56,2631.700928,46.994659
1784,52,2610.225830,50.196651
1785,56,2927.551025,52.277699
1786,40,2078.947021,51.973675
1787,47,2882.754639,61.335205
1788,40,2234.862549,55.871563
1789,47,2331.942383,49.615795
1790,42,2130.956299,50.737053
1791,29,1659.383667,57.220127
1792,60,3411.226074,56.853767
1793,57,2988.628662,52.432083
1794,32,1378.151123,43.067223
1795,31,1974.428345,63.691238
1796,48,2816.658203,58.680378
1797,56,3027.415039,54.060982
1798,47,2656.479004,56.520828
1799,47,2106.125244,44.811176
1800,40,2242.512695,56.062817
1801,54,2265.658936,41.956646
1802,50,2845.899414,56.917988
1803,32,1900.184326,59.380760
1804,40,1909.346558,47.733665
1805,46,2719.913818,59.128563
1806,53,2740.614746,51.709713
1807,41,1880.451660,45.864674
1808,57,2972.023682,52.140766
1809,50,2636.748535,52.734970
